model,students,probability,time
ParModel,4514,0.9989,855.470292ms
ParModel,4515,0.9982,776.474708ms
ParModel,4516,0.9987,788.908416ms
ParModel,4517,0.9983,778.2445ms
ParModel,4518,0.9979,835.741ms
ParModel,4519,0.9992,828.402167ms
ParModel,4520,0.9985,844.319084ms
ParModel,4521,0.9984,759.963459ms
ParModel,4522,0.9981,791.771625ms
ParModel,4523,0.9992,789.553291ms
ParModel,4524,0.9981,800.530042ms
ParModel,4525,0.9984,773.887208ms
ParModel,4526,0.9984,783.91375ms
ParModel,4527,0.9984,810.594916ms
ParModel,4528,0.9979,819.841583ms
ParModel,4529,0.9985,806.432166ms
ParModel,4530,0.9991,819.030375ms
ParModel,4531,0.9983,773.221458ms
ParModel,4532,0.9978,777.515375ms
ParModel,4533,0.9984,739.951416ms
ParModel,4534,0.9991,751.629ms
ParModel,4535,0.9985,766.391625ms
ParModel,4536,0.9992,762.093167ms
ParModel,4537,0.9982,795.0775ms
ParModel,4538,0.9984,838.07025ms
ParModel,4539,0.9982,828.123875ms
ParModel,4540,0.9981,857.38875ms
ParModel,4541,0.9989,785.613ms
ParModel,4542,0.9983,822.432708ms
ParModel,4543,0.9978,813.440833ms
ParModel,4544,0.9987,819.993375ms
ParModel,4545,0.999,746.725ms
ParModel,4546,0.9986,794.468375ms
ParModel,4547,0.9984,817.196458ms
ParModel,4548,0.9984,801.004625ms
ParModel,4549,0.9986,796.343209ms
ParModel,4550,0.9981,818.455459ms
ParModel,4551,0.9989,798.015667ms
ParModel,4552,0.9985,820.466125ms
ParModel,4553,0.9988,793.148083ms
ParModel,4554,0.9986,778.922083ms
ParModel,4555,0.9986,796.122958ms
ParModel,4556,0.9989,811.403666ms
ParModel,4557,0.9988,836.371375ms
ParModel,4558,0.9989,799.7835ms
ParModel,4559,0.998,825.235666ms
ParModel,4560,0.9991,846.046666ms
ParModel,4561,0.9986,776.069333ms
ParModel,4562,0.9987,783.32775ms
ParModel,4563,0.9989,812.932708ms
ParModel,4564,0.9987,803.157542ms
ParModel,4565,0.9984,768.8015ms
ParModel,4566,0.9984,808.809958ms
ParModel,4567,0.9983,783.886625ms
ParModel,4568,0.999,784.187334ms
ParModel,4569,0.9986,760.425292ms
ParModel,4570,0.9986,806.101542ms
ParModel,4571,0.9977,786.536584ms
ParModel,4572,0.9987,774.075625ms
ParModel,4573,0.9984,819.903667ms
ParModel,4574,0.9983,794.10825ms
ParModel,4575,0.9988,794.0595ms
ParModel,4576,0.999,810.112417ms
ParModel,4577,0.9985,844.13075ms
ParModel,4578,0.9986,799.907458ms
ParModel,4579,0.9984,767.512792ms
ParModel,4580,0.9989,809.095834ms
ParModel,4581,0.9984,807.974833ms
ParModel,4582,0.9981,781.210958ms
ParModel,4583,0.9984,793.132375ms
ParModel,4584,0.9987,812.014458ms
ParModel,4585,0.9984,826.955583ms
ParModel,4586,0.9988,772.499ms
ParModel,4587,0.9993,781.76425ms
ParModel,4588,0.9983,816.244875ms
ParModel,4589,0.9988,810.337ms
ParModel,4590,0.9987,792.046208ms
ParModel,4591,0.9983,809.71375ms
ParModel,4592,0.9986,773.5245ms
ParModel,4593,0.9987,774.433166ms
ParModel,4594,0.9986,814.740208ms
ParModel,4595,0.9994,804.932625ms
ParModel,4596,0.9986,807.207833ms
ParModel,4597,0.9987,758.841208ms
ParModel,4598,0.9993,789.915875ms
ParModel,4599,0.9985,798.029042ms
ParModel,4600,0.9985,804.666208ms
ParModel,4601,0.9984,790.347625ms
ParModel,4602,0.9988,805.624542ms
ParModel,4603,0.9989,785.174791ms
ParModel,4604,0.9989,783.007959ms
ParModel,4605,0.9988,783.155667ms
ParModel,4606,0.9988,815.634083ms
ParModel,4607,0.9987,850.77ms
ParModel,4608,0.9983,824.535ms
ParModel,4609,0.9987,755.266292ms
ParModel,4610,0.999,793.314084ms
ParModel,4611,0.9982,775.418917ms
ParModel,4612,0.9989,801.557125ms
ParModel,4613,0.999,820.848875ms
ParModel,4614,0.9987,803.509208ms
ParModel,4615,0.9994,799.559292ms
ParModel,4616,0.9986,789.856125ms
ParModel,4617,0.9988,873.629959ms
ParModel,4618,0.9989,816.2985ms
ParModel,4619,0.9992,788.569875ms
ParModel,4620,0.999,788.768209ms
ParModel,4621,0.999,790.761292ms
ParModel,4622,0.999,868.299916ms
ParModel,4623,0.9983,796.501584ms
ParModel,4624,0.9984,792.269ms
ParModel,4625,0.9986,770.013333ms
ParModel,4626,0.9989,777.104333ms
ParModel,4627,0.999,806.250458ms
ParModel,4628,0.9987,796.041375ms
ParModel,4629,0.9991,803.821792ms
ParModel,4630,0.998,780.542458ms
ParModel,4631,0.9988,825.948ms
ParModel,4632,0.9993,867.205709ms
ParModel,4633,0.9988,801.308709ms
ParModel,4634,0.9995,797.916375ms
ParModel,4635,0.9992,827.723ms
ParModel,4636,0.9994,865.718666ms
ParModel,4637,0.9989,811.613083ms
ParModel,4638,0.9993,803.231958ms
ParModel,4639,0.9985,791.878791ms
ParModel,4640,0.9992,820.913958ms
ParModel,4641,0.999,814.612333ms
ParModel,4642,0.9986,929.492916ms
ParModel,4643,0.999,1.076091292s
ParModel,4644,0.9984,1.267283s
ParModel,4645,0.9985,917.612459ms
ParModel,4646,0.9986,799.80925ms
ParModel,4647,0.9989,939.465458ms
ParModel,4648,0.9986,908.321417ms
ParModel,4649,0.999,806.123ms
ParModel,4650,0.9991,880.371958ms
ParModel,4651,0.9989,844.901542ms
ParModel,4652,0.9991,871.697583ms
ParModel,4653,0.999,832.167875ms
ParModel,4654,0.9984,836.26175ms
ParModel,4655,0.9995,892.936792ms
ParModel,4656,0.9995,944.855834ms
ParModel,4657,0.999,843.863625ms
ParModel,4658,0.9989,803.788667ms
ParModel,4659,0.9994,820.551ms
ParModel,4660,0.999,820.4125ms
ParModel,4661,0.9997,813.035708ms
ParModel,4662,0.999,852.882458ms
ParModel,4663,0.9988,806.332541ms
ParModel,4664,0.9993,839.20025ms
ParModel,4665,0.9991,798.126375ms
ParModel,4666,0.9992,832.765042ms
ParModel,4667,0.9988,791.248042ms
ParModel,4668,0.9987,793.351709ms
ParModel,4669,0.9991,844.525584ms
ParModel,4670,0.9993,813.732083ms
ParModel,4671,0.9989,861.198917ms
ParModel,4672,0.9991,800.712625ms
ParModel,4673,0.9994,840.889833ms
ParModel,4674,0.9994,819.741833ms
ParModel,4675,0.9991,825.94075ms
ParModel,4676,0.9985,998.266083ms
ParModel,4677,0.9993,825.867417ms
ParModel,4678,0.9988,847.064166ms
ParModel,4679,0.9989,830.022041ms
ParModel,4680,0.9991,849.574667ms
ParModel,4681,0.9986,815.928958ms
ParModel,4682,0.999,820.794666ms
ParModel,4683,0.9992,816.982583ms
ParModel,4684,0.9993,813.828292ms
ParModel,4685,0.9987,824.995334ms
ParModel,4686,0.9995,814.537834ms
ParModel,4687,0.9988,837.705667ms
ParModel,4688,0.9989,849.374666ms
ParModel,4689,0.9985,830.939166ms
ParModel,4690,0.9993,799.36025ms
ParModel,4691,0.9993,823.43825ms
ParModel,4692,0.9995,814.023666ms
ParModel,4693,0.9991,822.752ms
ParModel,4694,0.999,812.671209ms
ParModel,4695,0.9993,877.076208ms
ParModel,4696,0.9985,801.859708ms
ParModel,4697,0.9989,873.894708ms
ParModel,4698,0.9988,850.238542ms
ParModel,4699,0.9995,919.353792ms
ParModel,4700,0.9992,876.881542ms
ParModel,4701,0.9992,787.206958ms
ParModel,4702,0.9994,817.96425ms
ParModel,4703,0.9989,830.827ms
ParModel,4704,0.999,797.244042ms
ParModel,4705,0.9993,897.257042ms
ParModel,4706,0.999,908.881917ms
ParModel,4707,0.999,835.413291ms
ParModel,4708,0.9993,809.633416ms
ParModel,4709,0.9995,827.923458ms
ParModel,4710,0.9993,818.061333ms
ParModel,4711,0.9989,785.767625ms
ParModel,4712,0.9993,816.239709ms
ParModel,4713,0.9991,842.076125ms
ParModel,4714,0.9992,827.470875ms
ParModel,4715,0.9993,922.115667ms
ParModel,4716,0.9994,865.003958ms
ParModel,4717,0.9992,795.125875ms
ParModel,4718,0.999,900.238542ms
ParModel,4719,0.9994,847.722458ms
ParModel,4720,0.9989,824.645041ms
ParModel,4721,0.9993,940.068083ms
ParModel,4722,0.9992,846.737375ms
ParModel,4723,0.9985,842.853042ms
ParModel,4724,0.9989,855.557ms
ParModel,4725,0.9993,822.388584ms
ParModel,4726,0.9989,790.932417ms
ParModel,4727,0.9992,794.377167ms
ParModel,4728,0.9994,794.319666ms
ParModel,4729,0.9994,854.608583ms
ParModel,4730,0.9988,813.756875ms
ParModel,4731,0.9993,804.803667ms
ParModel,4732,0.9991,820.388667ms
ParModel,4733,0.9993,861.178167ms
ParModel,4734,0.9992,907.958083ms
ParModel,4735,0.9989,808.712167ms
ParModel,4736,0.999,821.882833ms
ParModel,4737,0.9998,842.425375ms
ParModel,4738,0.9988,857.912208ms
ParModel,4739,0.9991,844.454ms
ParModel,4740,0.9993,859.232875ms
ParModel,4741,0.9995,804.307583ms
ParModel,4742,0.9996,847.237917ms
ParModel,4743,0.999,834.074ms
ParModel,4744,0.9993,835.4425ms
ParModel,4745,0.9993,823.288833ms
ParModel,4746,0.9992,882.757083ms
ParModel,4747,0.9992,841.751416ms
ParModel,4748,0.9995,899.091666ms
ParModel,4749,0.9986,839.602083ms
ParModel,4750,0.9995,836.126084ms
ParModel,4751,0.9991,859.17125ms
ParModel,4752,0.9987,856.13975ms
ParModel,4753,0.9988,876.603708ms
ParModel,4754,0.9995,825.582709ms
ParModel,4755,0.9997,850.381333ms
ParModel,4756,0.999,874.894583ms
ParModel,4757,0.9995,845.117083ms
ParModel,4758,0.9995,824.68475ms
ParModel,4759,0.9989,855.595625ms
ParModel,4760,0.9993,847.956875ms
ParModel,4761,0.9987,832.8355ms
ParModel,4762,0.9997,845.75675ms
ParModel,4763,0.9993,907.537208ms
ParModel,4764,0.999,808.009416ms
ParModel,4765,0.9997,864.406334ms
ParModel,4766,0.9991,843.321209ms
ParModel,4767,0.9992,835.1795ms
ParModel,4768,0.9994,809.726917ms
ParModel,4769,0.9991,883.197584ms
ParModel,4770,0.9996,864.010958ms
ParModel,4771,0.9989,866.701708ms
ParModel,4772,0.9994,828.133542ms
ParModel,4773,0.9996,846.7825ms
ParModel,4774,0.999,848.622458ms
ParModel,4775,0.9986,854.125834ms
ParModel,4776,0.9992,862.648916ms
ParModel,4777,0.9992,830.111166ms
ParModel,4778,0.9991,850.5125ms
ParModel,4779,0.999,836.573042ms
ParModel,4780,0.9995,789.795041ms
ParModel,4781,0.9992,980.219459ms
ParModel,4782,0.9989,902.014708ms
ParModel,4783,0.9992,934.028833ms
ParModel,4784,0.9996,911.076916ms
ParModel,4785,0.9994,1.2022125s
ParModel,4786,0.9994,910.7555ms
ParModel,4787,0.9995,859.969458ms
ParModel,4788,0.9996,910.350916ms
ParModel,4789,0.9998,881.693666ms
ParModel,4790,0.9993,893.911583ms
ParModel,4791,0.9995,932.964333ms
ParModel,4792,0.9989,858.045708ms
ParModel,4793,0.9996,936.735209ms
ParModel,4794,0.9994,845.763584ms
ParModel,4795,0.9997,837.819542ms
ParModel,4796,0.9991,909.897958ms
ParModel,4797,0.9996,924.614166ms
ParModel,4798,0.9994,827.910708ms
ParModel,4799,0.9998,851.8265ms
ParModel,4800,0.9995,865.918958ms
ParModel,4801,0.9991,788.430708ms
ParModel,4802,0.9996,821.009291ms
ParModel,4803,0.9997,789.564042ms
ParModel,4804,0.9994,897.262625ms
ParModel,4805,0.9995,829.11575ms
ParModel,4806,0.999,834.713709ms
ParModel,4807,0.9992,823.370667ms
ParModel,4808,0.9991,822.628542ms
ParModel,4809,0.9993,809.122291ms
ParModel,4810,0.9993,795.674917ms
ParModel,4811,0.999,895.779125ms
ParModel,4812,0.9993,807.170042ms
ParModel,4813,0.9995,884.91425ms
ParModel,4814,0.9995,826.704458ms
ParModel,4815,0.9992,858.262917ms
ParModel,4816,0.9996,1.041663s
ParModel,4817,0.9988,855.028084ms
ParModel,4818,0.999,823.600584ms
ParModel,4819,0.9991,825.476375ms
ParModel,4820,0.9993,816.0315ms
ParModel,4821,0.9985,812.061333ms
ParModel,4822,0.9991,836.156125ms
ParModel,4823,0.9995,872.300959ms
ParModel,4824,0.9991,819.376125ms
ParModel,4825,0.9992,851.240583ms
ParModel,4826,0.9994,814.209791ms
ParModel,4827,0.9996,835.317958ms
ParModel,4828,0.9991,872.545292ms
ParModel,4829,0.9998,895.16625ms
ParModel,4830,0.999,869.309875ms
ParModel,4831,0.9997,868.678167ms
ParModel,4832,0.9993,814.725042ms
ParModel,4833,0.9997,871.12925ms
ParModel,4834,0.9994,841.746083ms
ParModel,4835,0.999,852.821041ms
ParModel,4836,0.9994,896.178833ms
ParModel,4837,0.9989,913.364625ms
ParModel,4838,0.9991,854.845916ms
ParModel,4839,0.9995,843.013834ms
ParModel,4840,0.9993,838.259209ms
ParModel,4841,0.999,862.578042ms
ParModel,4842,0.9991,864.177083ms
ParModel,4843,0.9995,849.20225ms
ParModel,4844,0.9994,801.450666ms
ParModel,4845,0.999,836.05125ms
ParModel,4846,0.9996,838.13ms
ParModel,4847,0.9992,791.143042ms
ParModel,4848,0.9993,858.81175ms
ParModel,4849,0.9987,867.048291ms
ParModel,4850,0.9994,812.159042ms
ParModel,4851,0.9994,834.614875ms
ParModel,4852,0.9996,869.430167ms
ParModel,4853,0.9995,848.333583ms
ParModel,4854,0.9993,806.270834ms
ParModel,4855,0.9996,858.535375ms
ParModel,4856,0.9996,847.373166ms
ParModel,4857,0.999,837.10125ms
ParModel,4858,0.9998,897.46ms
ParModel,4859,0.9995,878.618583ms
ParModel,4860,0.999,850.621ms
ParModel,4861,0.9996,786.315792ms
ParModel,4862,0.9997,932.1225ms
ParModel,4863,0.9997,828.1775ms
ParModel,4864,0.9998,849.5925ms
ParModel,4865,0.9994,882.972959ms
ParModel,4866,0.9992,871.11075ms
ParModel,4867,0.9995,842.521375ms
ParModel,4868,0.9998,839.404625ms
ParModel,4869,0.9993,855.83575ms
ParModel,4870,0.9992,878.484833ms
ParModel,4871,0.999,884.8185ms
ParModel,4872,0.9995,839.790083ms
ParModel,4873,0.9994,833.960458ms
ParModel,4874,0.9998,836.044458ms
ParModel,4875,0.9994,834.268125ms
ParModel,4876,0.9994,874.2865ms
ParModel,4877,0.9996,822.010334ms
ParModel,4878,0.9996,897.819875ms
ParModel,4879,0.9991,819.476542ms
ParModel,4880,0.9996,869.865ms
ParModel,4881,0.9989,825.85875ms
ParModel,4882,0.9995,854.500708ms
ParModel,4883,0.9996,867.945667ms
ParModel,4884,0.9993,831.280292ms
ParModel,4885,0.9994,819.520583ms
ParModel,4886,0.9996,856.36125ms
ParModel,4887,0.9994,891.945166ms
ParModel,4888,0.9996,839.902417ms
ParModel,4889,0.9991,849.302584ms
ParModel,4890,0.9995,846.101084ms
ParModel,4891,0.9996,892.856833ms
ParModel,4892,0.9995,854.038333ms
ParModel,4893,0.9989,840.874541ms
ParModel,4894,0.9998,865.802792ms
ParModel,4895,0.9995,836.700584ms
ParModel,4896,0.9998,869.203917ms
ParModel,4897,0.9995,852.917958ms
ParModel,4898,0.9996,856.922416ms
ParModel,4899,0.9993,855.5495ms
ParModel,4900,0.9997,828.863125ms
ParModel,4901,0.9991,849.254334ms
ParModel,4902,0.9994,867.82125ms
ParModel,4903,0.9997,853.68ms
ParModel,4904,0.9993,845.322333ms
ParModel,4905,0.9995,848.793458ms
ParModel,4906,0.9999,837.433917ms
ParModel,4907,0.9994,860.821541ms
ParModel,4908,0.9994,854.785792ms
ParModel,4909,0.9996,889.535667ms
ParModel,4910,0.9995,855.064208ms
ParModel,4911,0.9991,853.630917ms
ParModel,4912,0.9994,814.993333ms
ParModel,4913,0.9998,824.35225ms
ParModel,4914,0.9996,878.361042ms
ParModel,4915,0.9998,894.718375ms
ParModel,4916,0.999,898.247ms
ParModel,4917,0.9993,871.599ms
ParModel,4918,0.9995,807.295ms
ParModel,4919,0.9996,857.868208ms
ParModel,4920,0.9994,829.241ms
ParModel,4921,0.9995,874.739542ms
ParModel,4922,0.9993,899.671833ms
ParModel,4923,0.9995,849.212917ms
ParModel,4924,0.9996,893.93175ms
ParModel,4925,0.9993,854.482916ms
ParModel,4926,0.9996,873.772458ms
ParModel,4927,0.9987,858.307958ms
ParModel,4928,0.9995,882.553292ms
ParModel,4929,0.9997,869.24ms
ParModel,4930,0.9996,891.049708ms
ParModel,4931,0.9995,853.95ms
ParModel,4932,0.9994,908.923333ms
ParModel,4933,0.9998,867.98475ms
ParModel,4934,0.9998,833.997917ms
ParModel,4935,0.9994,860.883625ms
ParModel,4936,0.9991,852.215291ms
ParModel,4937,0.9998,864.356125ms
ParModel,4938,0.9994,835.064875ms
ParModel,4939,0.9992,893.728334ms
ParModel,4940,0.9999,852.764125ms
ParModel,4941,0.9994,874.502625ms
ParModel,4942,0.9997,838.037042ms
ParModel,4943,0.9995,856.587083ms
ParModel,4944,0.9996,867.353708ms
ParModel,4945,0.9995,850.250458ms
ParModel,4946,0.9996,861.315208ms
ParModel,4947,0.9999,826.206833ms
ParModel,4948,0.9999,898.095041ms
ParModel,4949,0.9993,880.163291ms
ParModel,4950,0.9995,840.250542ms
ParModel,4951,0.9997,892.264166ms
ParModel,4952,0.9998,864.668875ms
ParModel,4953,0.9998,848.975209ms
ParModel,4954,0.9995,856.146ms
ParModel,4955,0.9992,844.0815ms
ParModel,4956,0.9995,822.901458ms
ParModel,4957,0.9994,851.223291ms
ParModel,4958,0.9992,835.62ms
ParModel,4959,0.9991,857.924666ms
ParModel,4960,0.9989,853.245792ms
ParModel,4961,0.9992,951.630584ms
ParModel,4962,0.9998,876.607625ms
ParModel,4963,0.9999,842.801291ms
ParModel,4964,0.9998,940.511375ms
ParModel,4965,0.9997,846.527458ms
ParModel,4966,0.9996,881.436083ms
ParModel,4967,0.9995,866.374084ms
ParModel,4968,0.9995,879.932375ms
ParModel,4969,0.9998,867.652375ms
ParModel,4970,0.9999,866.70225ms
ParModel,4971,0.9995,871.800125ms
ParModel,4972,0.9995,861.079291ms
ParModel,4973,0.9993,883.467833ms
ParModel,4974,0.9995,822.595917ms
ParModel,4975,0.9996,870.785375ms
ParModel,4976,0.9997,883.636709ms
ParModel,4977,0.9997,877.44375ms
ParModel,4978,0.9999,956.275666ms
ParModel,4979,0.9996,918.205333ms
ParModel,4980,0.9995,933.888958ms
ParModel,4981,0.9997,856.438209ms
ParModel,4982,0.9997,913.3745ms
ParModel,4983,1,854.713292ms
ParModel,4984,0.9996,879.35025ms
ParModel,4985,0.9997,837.123875ms
ParModel,4986,0.9993,863.37425ms
ParModel,4987,0.9997,914.97975ms
ParModel,4988,0.9996,931.076584ms
ParModel,4989,0.9999,838.4885ms
ParModel,4990,0.9998,898.367834ms
ParModel,4991,1,840.772708ms
ParModel,4992,0.9997,854.754458ms
ParModel,4993,0.9995,850.86275ms
ParModel,4994,0.9996,903.236083ms
ParModel,4995,0.9998,857.500042ms
ParModel,4996,0.9996,865.309542ms
ParModel,4997,0.9991,887.14425ms
ParModel,4998,1,909.614542ms
ParModel,4999,0.9998,840.282208ms
ParModel,5000,0.9994,848.623792ms
ParModel,5001,0.9999,836.610375ms
ParModel,5002,0.9995,882.191875ms
ParModel,5003,0.9995,840.340209ms
ParModel,5004,0.9994,857.749209ms
ParModel,5005,0.9993,859.064375ms
ParModel,5006,0.9995,866.170125ms
ParModel,5007,0.9995,860.9675ms
ParModel,5008,0.9998,880.044917ms
ParModel,5009,0.9995,855.104917ms
ParModel,5010,0.9999,830.475125ms
ParModel,5011,0.9996,883.915375ms
ParModel,5012,0.9998,889.568875ms
ParModel,5013,0.9997,840.610208ms
ParModel,5014,0.9997,893.790625ms
ParModel,5015,0.9996,906.058667ms
ParModel,5016,0.9998,895.998583ms
ParModel,5017,0.9997,889.40125ms
ParModel,5018,0.9995,915.611ms
ParModel,5019,0.9996,893.762083ms
ParModel,5020,0.9996,909.013666ms
ParModel,5021,0.9999,921.854375ms
ParModel,5022,0.9995,855.81875ms
ParModel,5023,0.9994,890.2765ms
ParModel,5024,0.9996,839.259291ms
ParModel,5025,0.9998,869.492875ms
ParModel,5026,0.9998,892.0315ms
ParModel,5027,0.9997,916.577459ms
ParModel,5028,0.9996,928.773666ms
ParModel,5029,0.9998,865.932542ms
ParModel,5030,0.9998,876.855208ms
ParModel,5031,0.9996,854.228875ms
ParModel,5032,0.9997,860.342667ms
ParModel,5033,0.9994,877.979791ms
ParModel,5034,0.9993,957.853541ms
ParModel,5035,0.9998,849.640958ms
ParModel,5036,0.9994,861.339708ms
ParModel,5037,0.9994,826.576792ms
ParModel,5038,0.9996,841.344167ms
ParModel,5039,0.9999,839.509375ms
ParModel,5040,0.9992,853.63225ms
ParModel,5041,0.9998,842.243417ms
ParModel,5042,0.9998,902.186834ms
ParModel,5043,0.9998,919.689625ms
ParModel,5044,0.9995,862.463625ms
ParModel,5045,0.9998,859.314666ms
ParModel,5046,0.9997,858.595875ms
ParModel,5047,0.9993,998.06875ms
ParModel,5048,0.9996,913.885666ms
ParModel,5049,0.9996,885.471333ms
ParModel,5050,0.9997,912.618208ms
ParModel,5051,0.9994,889.084334ms
ParModel,5052,0.9996,860.932792ms
ParModel,5053,0.9996,893.737459ms
ParModel,5054,0.9996,910.684584ms
ParModel,5055,0.9997,888.355833ms
ParModel,5056,0.9998,856.141041ms
ParModel,5057,0.9998,853.664583ms
ParModel,5058,0.9997,881.840833ms
ParModel,5059,0.9997,903.216542ms
ParModel,5060,0.9996,858.688916ms
ParModel,5061,0.9998,885.991417ms
ParModel,5062,0.9997,962.354708ms
ParModel,5063,0.9998,908.296875ms
ParModel,5064,0.9993,882.484709ms
ParModel,5065,0.9997,824.624375ms
ParModel,5066,0.9994,938.676958ms
ParModel,5067,0.9996,1.092083292s
ParModel,5068,0.9997,890.857667ms
ParModel,5069,0.9999,932.039125ms
ParModel,5070,0.9999,919.539292ms
ParModel,5071,0.9997,982.882833ms
ParModel,5072,0.9996,897.861917ms
ParModel,5073,0.9997,895.239667ms
ParModel,5074,0.9998,890.82975ms
ParModel,5075,0.9993,912.807375ms
ParModel,5076,0.9998,933.3005ms
ParModel,5077,0.9999,888.962125ms
ParModel,5078,0.9995,918.887291ms
ParModel,5079,0.9999,911.6975ms
ParModel,5080,0.9996,901.675542ms
ParModel,5081,0.9994,892.945042ms
ParModel,5082,0.9998,887.683542ms
ParModel,5083,0.9995,888.411083ms
ParModel,5084,0.9996,892.999417ms
ParModel,5085,0.9999,880.880875ms
ParModel,5086,0.9999,841.304333ms
ParModel,5087,0.9999,860.684625ms
ParModel,5088,0.9999,826.86575ms
ParModel,5089,0.9999,911.642416ms
ParModel,5090,0.9994,855.186709ms
ParModel,5091,0.9999,886.035ms
ParModel,5092,0.9996,902.824583ms
ParModel,5093,0.9998,875.188708ms
ParModel,5094,1,867.975167ms
ParModel,5095,0.9997,915.2ms
ParModel,5096,0.9996,975.843292ms
ParModel,5097,0.9997,948.662958ms
ParModel,5098,0.9991,878.694958ms
ParModel,5099,0.9998,854.134458ms
ParModel,5100,0.9997,889.520625ms
ParModel,5101,0.9997,919.137417ms
ParModel,5102,0.9996,916.901041ms
ParModel,5103,0.9998,875.913584ms
ParModel,5104,0.9997,870.946375ms
ParModel,5105,0.9997,878.4595ms
ParModel,5106,0.9997,860.359875ms
ParModel,5107,0.9998,899.885542ms
ParModel,5108,0.9998,914.444917ms
ParModel,5109,0.9999,901.156708ms
ParModel,5110,0.9996,932.906917ms
ParModel,5111,0.9998,918.598333ms
ParModel,5112,0.9997,861.090125ms
ParModel,5113,0.9995,917.166333ms
ParModel,5114,0.9997,920.155625ms
ParModel,5115,0.9999,886.662583ms
ParModel,5116,0.9997,904.43575ms
ParModel,5117,0.9996,850.346167ms
ParModel,5118,0.9996,864.243417ms
ParModel,5119,0.9996,898.447417ms
ParModel,5120,0.9995,950.275792ms
ParModel,5121,0.9997,840.499708ms
ParModel,5122,0.9999,874.145125ms
ParModel,5123,0.9999,877.836292ms
ParModel,5124,0.9997,915.384792ms
ParModel,5125,0.9997,846.259666ms
ParModel,5126,0.9998,866.789333ms
ParModel,5127,0.9997,912.403625ms
ParModel,5128,0.9996,846.945333ms
ParModel,5129,0.9996,928.179667ms
ParModel,5130,0.9995,885.921417ms
ParModel,5131,0.9997,877.181292ms
ParModel,5132,0.9999,839.960875ms
ParModel,5133,0.9995,868.861375ms
ParModel,5134,0.9998,874.580125ms
ParModel,5135,0.9996,889.0765ms
ParModel,5136,0.9995,920.372125ms
ParModel,5137,0.9997,908.543833ms
ParModel,5138,0.9999,871.240541ms
ParModel,5139,0.9996,887.67025ms
ParModel,5140,0.9997,919.994083ms
ParModel,5141,0.9999,911.70475ms
ParModel,5142,0.9998,860.297917ms
ParModel,5143,0.9998,860.387417ms
ParModel,5144,0.9996,890.699583ms
ParModel,5145,0.9998,854.569333ms
ParModel,5146,0.9998,884.392583ms
ParModel,5147,0.9996,904.929792ms
ParModel,5148,0.9997,852.614541ms
ParModel,5149,0.9999,884.315833ms
ParModel,5150,1,894.937916ms
ParModel,5151,0.9997,913.33825ms
ParModel,5152,0.9997,887.270916ms
ParModel,5153,0.9996,907.683583ms
ParModel,5154,0.9999,926.501541ms
ParModel,5155,0.9996,879.801ms
ParModel,5156,0.9999,917.824625ms
ParModel,5157,0.9994,928.524041ms
ParModel,5158,0.9996,868.318125ms
ParModel,5159,0.9994,903.385084ms
ParModel,5160,0.9998,882.82675ms
ParModel,5161,0.9999,909.962208ms
ParModel,5162,0.9997,892.212167ms
ParModel,5163,0.9999,911.35975ms
ParModel,5164,1,913.883334ms
ParModel,5165,0.9998,908.101ms
ParModel,5166,0.9997,875.965333ms
ParModel,5167,0.9997,917.061042ms
ParModel,5168,0.9997,962.979958ms
ParModel,5169,0.9996,936.758833ms
ParModel,5170,0.9997,906.187667ms
ParModel,5171,0.9998,867.6895ms
ParModel,5172,1,922.092584ms
ParModel,5173,0.9996,864.494125ms
ParModel,5174,0.9998,895.401541ms
ParModel,5175,0.9999,903.665167ms
ParModel,5176,0.9998,891.687667ms
ParModel,5177,1,920.471625ms
ParModel,5178,0.9999,913.423667ms
ParModel,5179,0.9998,839.269792ms
ParModel,5180,0.9998,884.128958ms
ParModel,5181,0.9996,955.197792ms
ParModel,5182,0.9999,905.338541ms
ParModel,5183,0.9998,915.20225ms
ParModel,5184,0.9996,866.705625ms
ParModel,5185,0.9999,897.468875ms
ParModel,5186,0.9996,868.723125ms
ParModel,5187,0.9997,906.046667ms
ParModel,5188,0.9997,896.703292ms
ParModel,5189,0.9996,930.966375ms
ParModel,5190,0.9999,943.255541ms
ParModel,5191,0.9999,921.622291ms
ParModel,5192,0.9998,871.0635ms
ParModel,5193,0.9998,972.535292ms
ParModel,5194,0.9999,889.143875ms
ParModel,5195,0.9998,870.49675ms
ParModel,5196,0.9997,954.097583ms
ParModel,5197,0.9996,921.007458ms
ParModel,5198,0.9997,893.723791ms
ParModel,5199,0.9995,917.685166ms
ParModel,5200,0.9993,946.227708ms
ParModel,5201,0.9996,993.2535ms
ParModel,5202,1,939.357458ms
ParModel,5203,0.9999,880.80725ms
ParModel,5204,0.9999,885.379792ms
ParModel,5205,0.9998,924.5655ms
ParModel,5206,0.9999,912.248583ms
ParModel,5207,0.9998,868.752791ms
ParModel,5208,0.9998,954.968875ms
ParModel,5209,1,952.472333ms
ParModel,5210,0.9999,900.418208ms
ParModel,5211,1,898.848166ms
ParModel,5212,0.9997,916.231792ms
ParModel,5213,0.9995,946.961167ms
ParModel,5214,0.9995,919.428417ms
ParModel,5215,0.9999,880.021917ms
ParModel,5216,0.9998,881.122834ms
ParModel,5217,0.9999,928.167209ms
ParModel,5218,0.9998,882.714791ms
